client_id,risk_appetite,category,asset_type,asset_name,value,purchase_date,annual_return,is_international,sector
CL100542,Moderately Conservative,Alternatives,Hedge Fund,Event Driven,11718.12,2020-02-13,-0.29,False,Special Situations
CL100543,Moderately Conservative,Equities,Stock,TSLA,437.26,2017-02-08,-0.0919,False,Consumer Discretionary
CL100543,Moderately Conservative,Equities,Stock,MSFT,195.18,2022-05-09,0.2344,False,Technology
CL100543,Moderately Conservative,Equities,ETF,VB,688.9,2018-05-04,0.2658,False,Small Cap
CL100543,Moderately Conservative,Bonds,Corporate Bond,BLV,109.0,2021-02-23,0.0265,False,Long-Term
CL100543,Moderately Conservative,Bonds,Government Bond,Agency Bonds,228.88,2022-07-09,-0.0563,False,Government Agency
CL100543,Moderately Conservative,Bonds,Corporate Bond,BLV,248.56,2021-09-27,0.0846,False,Long-Term
CL100543,Moderately Conservative,Bonds,Corporate Bond,VCLT,577.89,2017-01-27,0.0833,False,Long-Term Corporate
CL100543,Moderately Conservative,Bonds,Corporate Bond,High Yield,420.81,2021-09-21,-0.0116,False,High Yield
CL100543,Moderately Conservative,Bonds,Corporate Bond,High Yield,39.21,2021-10-09,0.0387,True,High Yield
CL100543,Moderately Conservative,Cash,Cash,Money Market,613.45,2016-10-06,0.0282,False,Money Market
CL100543,Moderately Conservative,Commodities,Commodity,IAU,252.37,2017-04-15,-0.0781,False,Precious Metals
CL100544,Moderately Aggressive,Equities,ETF,VB,22506.22,2019-10-29,-0.1566,True,Small Cap
CL100544,Moderately Aggressive,Equities,Mutual Fund,VTSAX,57942.81,2017-06-21,-0.0551,True,Broad Market
CL100544,Moderately Aggressive,Equities,Mutual Fund,FCNTX,39306.3,2016-01-30,-0.1439,False,Growth
CL100544,Moderately Aggressive,Equities,Stock,JNJ,20999.69,2025-04-05,-0.3824,False,Healthcare
CL100544,Moderately Aggressive,Equities,Stock,JNJ,98511.18,2016-06-03,0.1777,False,Healthcare
CL100544,Moderately Aggressive,Equities,Mutual Fund,FCNTX,53144.99,2018-05-20,0.0752,True,Growth
CL100544,Moderately Aggressive,Equities,Stock,V,70499.97,2015-09-14,0.1221,False,Financials
CL100544,Moderately Aggressive,Equities,ETF,IWM,24773.8,2018-04-28,0.2356,False,Small Cap
CL100544,Moderately Aggressive,Equities,Mutual Fund,SWPPX,165977.65,2021-06-22,0.0873,True,Broad Market
CL100544,Moderately Aggressive,Equities,Stock,AAPL,42949.71,2018-10-02,-0.0053,False,Technology
CL100544,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,2608.3,2020-02-26,-0.0249,False,Government Agency
CL100544,Moderately Aggressive,Bonds,Corporate Bond,VCLT,34400.88,2022-08-24,0.0593,False,Long-Term Corporate
CL100544,Moderately Aggressive,Bonds,Government Bond,Municipal Bonds,13727.0,2020-10-21,0.0341,False,Municipal
CL100544,Moderately Aggressive,Bonds,Corporate Bond,LQD,50482.27,2018-12-10,0.0776,False,Investment Grade
CL100544,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,79306.26,2017-11-20,0.0651,False,Government Agency
CL100544,Moderately Aggressive,Bonds,Corporate Bond,LQD,14985.63,2015-12-07,0.0082,False,Investment Grade
CL100544,Moderately Aggressive,Bonds,Corporate Bond,High Yield,17136.14,2023-07-18,0.0155,False,High Yield
CL100544,Moderately Aggressive,Cash,Cash,Savings Account,19074.83,2021-02-28,0.0161,False,Bank Deposit
CL100544,Moderately Aggressive,Cash,Cash,CD,25659.73,2020-09-22,0.0389,False,Certificate of Deposit
CL100544,Moderately Aggressive,Commodities,Commodity,DBC,5455.22,2018-07-05,0.2518,True,Diversified
CL100544,Moderately Aggressive,Commodities,Commodity,IAU,28720.28,2018-01-02,0.1243,True,Precious Metals
CL100544,Moderately Aggressive,Commodities,Commodity,GLD,19625.64,2023-04-24,0.0161,False,Precious Metals
CL100545,Conservative,Equities,ETF,IWM,636.93,2016-03-12,0.0635,False,Small Cap
CL100545,Conservative,Equities,ETF,VB,167.14,2023-07-19,-0.0608,False,Small Cap
CL100545,Conservative,Equities,ETF,VB,40.86,2019-04-29,0.1739,False,Small Cap
CL100545,Conservative,Equities,Stock,MSFT,52.26,2017-12-21,-0.0938,False,Technology
CL100545,Conservative,Equities,Mutual Fund,VTSMX,126.32,2018-09-01,0.2384,False,Broad Market
CL100545,Conservative,Equities,Mutual Fund,VFIAX,62.83,2017-09-24,0.027,True,Broad Market
CL100545,Conservative,Equities,Stock,JPM,23.08,2020-10-19,0.3475,False,Financials
CL100545,Conservative,Equities,ETF,SPY,298.46,2024-04-25,0.2874,False,Broad Market
CL100545,Conservative,Equities,Mutual Fund,FXAIX,232.06,2018-10-17,0.0594,False,Broad Market
CL100545,Conservative,Equities,Stock,META,91.74,2021-07-05,-0.0063,False,Communication Services
CL100545,Conservative,Equities,Mutual Fund,SWPPX,402.16,2024-08-05,0.0895,True,Broad Market
CL100545,Conservative,Equities,Mutual Fund,FXAIX,398.57,2023-05-27,0.052,True,Broad Market
CL100545,Conservative,Equities,Stock,JPM,179.93,2017-02-10,0.0318,False,Financials
CL100545,Conservative,Equities,Stock,TSLA,27.05,2021-03-14,-0.119,False,Consumer Discretionary
CL100545,Conservative,Equities,ETF,XLF,667.92,2022-09-02,0.0183,False,Financials
CL100545,Conservative,Bonds,Government Bond,Municipal Bonds,3679.76,2019-04-06,0.018,False,Municipal
CL100545,Conservative,Bonds,Government Bond,Agency Bonds,757.76,2015-11-08,0.056,False,Government Agency
CL100545,Conservative,Bonds,Corporate Bond,High Yield,4251.87,2022-02-25,0.0563,False,High Yield
CL100545,Conservative,Cash,Cash,T-Bills,140.77,2017-06-12,0.0211,False,Short-Term Government
CL100545,Conservative,Cash,Cash,Money Market,1577.29,2022-01-29,0.0347,False,Money Market
CL100545,Conservative,Alternatives,Private Equity,Buyout Fund,38.49,2016-05-12,0.4086,False,Mature Companies
CL100545,Conservative,Alternatives,Private Equity,Growth Equity,995.93,2023-12-26,0.2533,False,Growth Stage
CL100545,Conservative,Alternatives,Private Equity,Growth Equity,469.7,2016-05-21,0.2096,False,Growth Stage
CL100545,Conservative,Real Estate,Property,Residential,225.13,2016-01-30,0.0048,False,Residential
CL100546,Moderately Conservative,Equities,Mutual Fund,FXAIX,105.68,2016-01-28,0.1337,False,Broad Market
CL100546,Moderately Conservative,Equities,Mutual Fund,VTSMX,722.55,2016-11-01,0.293,False,Broad Market
CL100546,Moderately Conservative,Equities,Mutual Fund,FCNTX,198.37,2020-04-16,0.2088,False,Growth
CL100546,Moderately Conservative,Equities,Stock,JNJ,494.56,2017-06-16,0.1487,False,Healthcare
CL100546,Moderately Conservative,Equities,ETF,XLK,39.76,2022-10-26,0.2849,False,Technology
CL100546,Moderately Conservative,Equities,Mutual Fund,FCNTX,864.91,2019-08-12,0.0789,False,Growth
CL100546,Moderately Conservative,Equities,Mutual Fund,SWPPX,590.62,2024-08-17,0.0736,False,Broad Market
CL100546,Moderately Conservative,Equities,Stock,PG,789.99,2020-07-21,-0.0946,False,Consumer Staples
CL100546,Moderately Conservative,Equities,Stock,PG,244.12,2022-08-19,0.2972,False,Consumer Staples
CL100546,Moderately Conservative,Equities,ETF,VHT,247.47,2018-08-08,0.0991,False,Healthcare
CL100546,Moderately Conservative,Equities,Stock,AAPL,1224.79,2020-07-19,0.0658,False,Technology
CL100546,Moderately Conservative,Equities,ETF,VTI,960.76,2015-10-21,-0.0343,False,Broad Market
CL100546,Moderately Conservative,Bonds,Corporate Bond,High Yield,336.64,2022-05-11,0.1013,False,High Yield
CL100546,Moderately Conservative,Bonds,Government Bond,Municipal Bonds,1341.23,2024-09-06,0.0457,False,Municipal
CL100546,Moderately Conservative,Bonds,Government Bond,TIPS,1824.13,2025-04-16,0.123,True,Inflation-Protected
CL100546,Moderately Conservative,Bonds,Corporate Bond,Investment Grade,1267.11,2025-06-05,0.1782,False,Investment Grade
CL100546,Moderately Conservative,Bonds,Corporate Bond,Investment Grade,1028.81,2024-01-03,0.0632,False,Investment Grade
CL100546,Moderately Conservative,Bonds,Corporate Bond,High Yield,260.49,2022-09-24,0.0668,False,High Yield
CL100546,Moderately Conservative,Bonds,Corporate Bond,Investment Grade,1929.48,2023-07-01,0.0763,False,Investment Grade
CL100546,Moderately Conservative,Cash,Cash,T-Bills,1079.77,2019-08-01,0.0301,False,Short-Term Government
CL100546,Moderately Conservative,Cash,Cash,CD,394.03,2018-07-24,0.0235,False,Certificate of Deposit
CL100546,Moderately Conservative,Real Estate,REIT,SCHH,233.26,2024-08-18,0.1579,False,Diversified
CL100546,Moderately Conservative,Real Estate,REIT,SCHH,517.92,2024-10-22,0.0955,False,Diversified
CL100547,Moderately Aggressive,Equities,ETF,XLF,220.21,2022-12-28,0.0038,False,Financials
CL100547,Moderately Aggressive,Equities,Stock,GOOGL,884.79,2017-09-23,0.1507,False,Communication Services
CL100547,Moderately Aggressive,Equities,Stock,MSFT,624.89,2017-09-29,-0.1268,False,Technology
CL100547,Moderately Aggressive,Equities,ETF,IWM,183.81,2024-06-25,0.3721,False,Small Cap
CL100547,Moderately Aggressive,Equities,ETF,VGT,143.04,2025-03-16,0.4148,True,Technology
CL100547,Moderately Aggressive,Equities,ETF,VOO,84.07,2024-05-09,0.293,True,Broad Market
CL100547,Moderately Aggressive,Equities,Mutual Fund,VTSMX,165.98,2015-12-26,0.15,False,Broad Market
CL100547,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,316.98,2016-03-01,-0.0114,False,Government Agency
CL100547,Moderately Aggressive,Bonds,Corporate Bond,VCSH,33.9,2024-07-31,0.0297,False,Short-Term Corporate
CL100547,Moderately Aggressive,Bonds,Government Bond,US Treasury,114.74,2022-04-09,0.0099,False,Government
CL100547,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,10.56,2016-03-29,-0.002,True,Government Agency
CL100547,Moderately Aggressive,Bonds,Government Bond,TIPS,16.57,2017-12-02,0.1186,False,Inflation-Protected
CL100547,Moderately Aggressive,Bonds,Corporate Bond,Investment Grade,137.54,2020-11-07,0.0405,False,Investment Grade
CL100547,Moderately Aggressive,Bonds,Government Bond,TIPS,86.31,2021-10-06,0.0915,False,Inflation-Protected
CL100547,Moderately Aggressive,Bonds,Corporate Bond,VCSH,183.88,2020-12-30,0.0606,False,Short-Term Corporate
CL100547,Moderately Aggressive,Cash,Cash,CD,353.46,2015-12-05,0.0033,False,Certificate of Deposit
CL100547,Moderately Aggressive,Alternatives,Hedge Fund,Market Neutral,162.4,2017-06-03,-0.299,True,Arbitrage
CL100547,Moderately Aggressive,Real Estate,Property,Commercial,217.3,2016-03-17,0.2871,True,Commercial
CL100547,Moderately Aggressive,Commodities,Commodity,GLD,231.83,2021-09-18,0.2033,False,Precious Metals
CL100547,Moderately Aggressive,Commodities,Commodity,GLD,48.84,2017-02-22,-0.0323,False,Precious Metals
CL100547,Moderately Aggressive,Commodities,Commodity,GLD,108.33,2019-02-06,0.0599,False,Precious Metals
CL100548,Conservative,Equities,ETF,VB,888.69,2016-07-22,0.158,False,Small Cap
CL100548,Conservative,Equities,Mutual Fund,SWPPX,607.46,2017-01-11,0.2064,False,Broad Market
CL100548,Conservative,Equities,ETF,XLK,591.07,2020-11-02,0.0955,False,Technology
CL100548,Conservative,Equities,Stock,TSLA,11497.26,2019-11-19,0.3961,False,Consumer Discretionary
CL100548,Conservative,Equities,ETF,XLF,4439.17,2020-03-21,-0.0205,True,Financials
CL100548,Conservative,Equities,ETF,SPY,3305.34,2023-08-15,-0.0091,False,Broad Market
CL100548,Conservative,Equities,Stock,META,1461.49,2022-08-04,-0.0107,False,Communication Services
CL100548,Conservative,Equities,Stock,JNJ,2130.23,2022-07-24,0.0905,False,Healthcare
CL100548,Conservative,Equities,Mutual Fund,VTSMX,351.58,2020-11-11,0.081,False,Broad Market
CL100548,Conservative,Equities,Stock,V,23625.46,2022-08-16,-0.0124,False,Financials
CL100548,Conservative,Bonds,Government Bond,Agency Bonds,82335.16,2024-04-16,0.0962,False,Government Agency
CL100548,Conservative,Bonds,Government Bond,Municipal Bonds,80155.29,2016-03-28,0.0534,False,Municipal
CL100548,Conservative,Cash,Cash,Savings Account,57567.77,2021-05-18,0.0241,False,Bank Deposit
CL100548,Conservative,Alternatives,Private Equity,Buyout Fund,18872.79,2016-09-14,0.2509,False,Mature Companies
CL100548,Conservative,Real Estate,Property,Commercial,4499.05,2023-08-10,0.028,True,Commercial
CL100548,Conservative,Real Estate,Property,Commercial,2905.05,2021-03-28,0.0802,False,Commercial
CL100548,Conservative,Commodities,Commodity,SLV,9897.96,2022-04-08,0.1875,False,Precious Metals
CL100548,Conservative,Commodities,Commodity,SLV,9178.35,2022-05-22,0.0575,False,Precious Metals
CL100549,Aggressive,Equities,Mutual Fund,VFIAX,4.22,2024-11-01,-0.0667,True,Broad Market
CL100549,Aggressive,Equities,Mutual Fund,SWPPX,3.84,2024-10-15,0.1251,False,Broad Market
CL100549,Aggressive,Equities,ETF,QQQ,7.66,2018-01-05,0.2118,True,Technology
CL100549,Aggressive,Equities,Mutual Fund,VTSMX,63.78,2016-11-14,0.0052,True,Broad Market
CL100549,Aggressive,Equities,Stock,JNJ,120.64,2015-09-03,0.14,True,Healthcare
CL100549,Aggressive,Equities,Mutual Fund,VTSAX,241.11,2023-11-30,0.0046,True,Broad Market
CL100549,Aggressive,Equities,ETF,QQQ,1097.89,2019-03-14,0.1767,True,Technology
CL100549,Aggressive,Equities,Mutual Fund,FCNTX,112.71,2023-11-02,0.1151,True,Growth
CL100549,Aggressive,Equities,Stock,V,14.75,2018-02-13,0.5589,False,Financials
CL100549,Aggressive,Equities,Mutual Fund,VFIAX,55.84,2025-05-25,-0.1781,True,Broad Market
CL100549,Aggressive,Bonds,Corporate Bond,LQD,292.83,2022-07-19,0.05,True,Investment Grade
CL100549,Aggressive,Cash,Cash,CD,44.36,2019-01-18,0.0186,False,Certificate of Deposit
CL100549,Aggressive,Alternatives,Private Equity,Buyout Fund,119.84,2018-10-31,-0.0129,False,Mature Companies
CL100549,Aggressive,Alternatives,Hedge Fund,Event Driven,20.0,2024-05-04,0.1602,True,Special Situations
CL100549,Aggressive,Alternatives,Private Equity,Growth Equity,42.95,2015-10-23,-0.1347,True,Growth Stage
CL100549,Aggressive,Alternatives,Hedge Fund,Long/Short,1.22,2025-03-10,0.2974,True,Equity Strategy
CL100549,Aggressive,Real Estate,Property,Residential,81.01,2016-03-10,-0.1026,True,Residential
CL100549,Aggressive,Real Estate,Property,Commercial,99.98,2024-04-09,0.0461,False,Commercial
CL100550,Aggressive,Equities,Mutual Fund,SWPPX,72.21,2021-06-13,0.0183,False,Broad Market
CL100550,Aggressive,Equities,ETF,XLF,610.68,2018-07-04,0.0391,True,Financials
CL100550,Aggressive,Equities,ETF,XLK,53.32,2025-01-01,0.067,True,Technology
CL100550,Aggressive,Equities,ETF,XLF,211.9,2017-10-19,0.1632,True,Financials
CL100550,Aggressive,Equities,Stock,JPM,218.28,2016-07-24,0.0799,False,Financials
CL100550,Aggressive,Bonds,Government Bond,Municipal Bonds,36.43,2024-03-14,0.0333,False,Municipal
CL100550,Aggressive,Bonds,Corporate Bond,High Yield,56.45,2018-05-24,0.0077,True,High Yield
CL100550,Aggressive,Bonds,Government Bond,US Treasury,108.02,2020-06-10,0.0117,False,Government
CL100550,Aggressive,Cash,Cash,T-Bills,133.63,2019-07-09,0.0279,False,Short-Term Government
CL100550,Aggressive,Alternatives,Private Equity,Growth Equity,0.57,2020-04-25,0.0489,False,Growth Stage
CL100550,Aggressive,Alternatives,Hedge Fund,Long/Short,21.24,2017-11-30,0.0282,False,Equity Strategy
CL100550,Aggressive,Commodities,Commodity,IAU,11.29,2025-01-04,-0.0172,False,Precious Metals
CL100550,Aggressive,Commodities,Commodity,DBC,8.76,2022-07-07,0.0973,False,Diversified
CL100550,Aggressive,Commodities,Commodity,PDBC,11.59,2015-09-01,0.1822,False,Diversified
CL100551,Moderate,Equities,Mutual Fund,FXAIX,1455.57,2020-12-22,0.1428,False,Broad Market
CL100551,Moderate,Equities,Stock,AAPL,591.36,2020-11-11,0.0658,False,Technology
CL100551,Moderate,Equities,Stock,AAPL,335.15,2019-06-19,0.1115,False,Technology
CL100551,Moderate,Equities,Stock,AMZN,90.63,2016-04-11,-0.0572,False,Consumer Discretionary
CL100551,Moderate,Equities,Mutual Fund,VFIAX,222.23,2015-12-26,0.0871,False,Broad Market
CL100551,Moderate,Bonds,Government Bond,US Treasury,202.6,2021-01-18,0.0459,False,Government
CL100551,Moderate,Bonds,Government Bond,Agency Bonds,47.77,2021-05-07,-0.0103,True,Government Agency
CL100551,Moderate,Bonds,Corporate Bond,LQD,251.66,2015-08-13,0.0729,False,Investment Grade
CL100551,Moderate,Bonds,Government Bond,Municipal Bonds,735.57,2020-08-08,0.0721,True,Municipal
CL100551,Moderate,Bonds,Corporate Bond,Investment Grade,143.19,2020-11-17,0.1205,False,Investment Grade
CL100551,Moderate,Bonds,Government Bond,Agency Bonds,57.94,2021-08-15,-0.0375,False,Government Agency
CL100551,Moderate,Bonds,Corporate Bond,VCSH,163.46,2015-12-02,0.0849,False,Short-Term Corporate
CL100551,Moderate,Cash,Cash,CD,126.25,2022-10-14,0.0325,False,Certificate of Deposit
CL100551,Moderate,Alternatives,Hedge Fund,Market Neutral,138.85,2016-06-09,0.5526,False,Arbitrage
CL100551,Moderate,Alternatives,Private Equity,Buyout Fund,118.09,2021-11-09,0.1048,True,Mature Companies
CL100551,Moderate,Alternatives,Hedge Fund,Global Macro,143.58,2019-05-09,0.3988,True,Macro Strategy
CL100551,Moderate,Alternatives,Private Equity,Growth Equity,226.58,2025-04-23,-0.2625,False,Growth Stage
CL100551,Moderate,Real Estate,Property,Industrial,259.18,2020-04-28,0.0878,False,Industrial
CL100551,Moderate,Real Estate,REIT,PLD,111.14,2019-12-07,-0.0575,False,Industrial
CL100551,Moderate,Real Estate,REIT,AMT,275.38,2018-05-20,0.0404,False,Infrastructure
CL100551,Moderate,Commodities,Commodity,GLD,37.39,2018-05-05,-0.1341,False,Precious Metals
CL100551,Moderate,Commodities,Commodity,USO,328.45,2019-06-18,-0.1385,False,Energy
CL100552,Moderately Aggressive,Equities,Stock,AAPL,134.06,2024-10-27,0.2669,True,Technology
CL100552,Moderately Aggressive,Equities,Stock,TSLA,9605.22,2017-07-03,0.4174,False,Consumer Discretionary
CL100552,Moderately Aggressive,Equities,ETF,SPY,521.92,2018-09-07,0.0941,False,Broad Market
CL100552,Moderately Aggressive,Equities,Mutual Fund,VTSMX,252.56,2025-02-01,0.4087,False,Broad Market
CL100552,Moderately Aggressive,Equities,ETF,IWM,1997.08,2015-12-30,0.1172,False,Small Cap
CL100552,Moderately Aggressive,Equities,Mutual Fund,FXAIX,2864.02,2018-07-09,0.2808,False,Broad Market
CL100552,Moderately Aggressive,Bonds,Corporate Bond,BLV,5538.4,2018-09-01,0.1135,False,Long-Term
CL100552,Moderately Aggressive,Cash,Cash,Money Market,1871.42,2024-11-13,0.0193,False,Money Market
CL100552,Moderately Aggressive,Alternatives,Hedge Fund,Long/Short,132.75,2018-03-04,0.5805,True,Equity Strategy
CL100552,Moderately Aggressive,Alternatives,Private Equity,Venture Capital,439.24,2020-09-29,0.2378,False,Early Stage
CL100552,Moderately Aggressive,Alternatives,Hedge Fund,Global Macro,26.47,2023-05-29,0.2567,True,Macro Strategy
CL100552,Moderately Aggressive,Real Estate,REIT,SCHH,665.52,2016-08-07,0.3083,False,Diversified
CL100553,Conservative,Equities,ETF,XLK,154.87,2019-06-09,0.2521,False,Technology
CL100553,Conservative,Equities,Mutual Fund,VFIAX,1013.4,2023-07-01,-0.0809,False,Broad Market
CL100553,Conservative,Equities,ETF,IWM,176.44,2023-09-21,0.1406,True,Small Cap
CL100553,Conservative,Equities,Mutual Fund,FXAIX,782.95,2016-09-21,0.0683,False,Broad Market
CL100553,Conservative,Equities,Stock,V,105.93,2021-12-26,0.2551,False,Financials
CL100553,Conservative,Equities,Stock,AMZN,152.59,2017-09-27,0.0027,True,Consumer Discretionary
CL100553,Conservative,Equities,Stock,PG,150.44,2021-12-06,0.1723,False,Consumer Staples
CL100553,Conservative,Equities,ETF,SPY,235.46,2021-10-27,0.0588,True,Broad Market
CL100553,Conservative,Bonds,Corporate Bond,VCLT,4070.3,2016-07-14,0.0675,False,Long-Term Corporate
CL100553,Conservative,Bonds,Corporate Bond,LQD,1501.08,2017-12-22,0.0422,False,Investment Grade
CL100553,Conservative,Bonds,Corporate Bond,Investment Grade,3169.23,2024-02-23,0.0028,False,Investment Grade
CL100553,Conservative,Cash,Cash,CD,1802.01,2024-07-13,0.026,False,Certificate of Deposit
CL100554,Conservative,Equities,Stock,AAPL,1133.64,2016-04-07,0.0386,False,Technology
CL100554,Conservative,Equities,Stock,V,807.31,2025-01-18,0.0933,False,Financials
CL100554,Conservative,Equities,ETF,VGT,2090.74,2020-09-19,0.3056,True,Technology
